	WORD	RATING
1167802	Uppercuts	4.816
1927749	Robbie_Dobrowski	3.372
2085835	Chen_sheng	1.869
1619011	Changewave_Tobin_Smith	3.5380000000000003
765236	BidPay	3.761
959622	Nigel_Cowley	4.211
1657424	Zdurencik	3.0580000000000003
629147	sheer_bliss	2.9760000000000004
1586428	Actor_Devon_Sawa	3.128
1672428	Beyonce_Sasha_Fierce	3.955
275916	Bruennhilde	5.92
1443268	CON_AIR	2.838
821724	mademoiselle	4.204
1000507	VoiceStick	3.142
575978	El_Torpedo	4.041
699780	Pot_Pie	4.578
456430	Kaneka	5.0169999999999995
590597	Heart_Evangelista	4.274
319723	AM###_KDWN_News	2.171
641880	pet_prairie_dogs	6.231
1132603	By_JESSICA_BLANCHARD	2.8280000000000003
1307345	Standard_Suite_BPOS	3.1830000000000003
46700	Hack	3.9139999999999997
1395212	Fin_Du_Monde	3.9160000000000004
1137083	Arif_Mahmood	4.372
1322252	blood_clot_dissolving	1.8719999999999999
1075992	pinch_hitter_Lyle_Overbay	3.822
503018	Elkay	5.365
1859467	Mickelson_Jose_Coceres	1.926
1525650	Waimea_Plantation_Cottages	4.254
736318	Alstad	6.197
1607931	elves_orcs	2.565
2092922	JetBlue_Airways_AirTran_Airways	2.025
163677	Section_##B	0.976
1841841	Aventail_Connect	2.6630000000000003
2148048	Ngu_Cung	3.437
624227	bali	5.1979999999999995
2110539	Gilles_Paquin	1.4169999999999998
2069590	measles_mumps_rubella_vaccination	2.648
1053245	Daffodil_Society	4.1
525445	Pineville_Matthews	5.45
1876931	SIOUX_CITY_EXPLORERS_Signed	2.688
983719	HTTP_Server	3.681
37087	Felt	3.5269999999999997
231070	Fieldwork	1.669
2118367	fwy_na	3.36
297445	Chinna	3.355
2148260	Alvida_Naa_Kehna	1.8880000000000001
191413	Huntington_Bancshares	3.81
489231	receive_Shop.org_SmartBrief	2.6630000000000003
1456437	Mohamadu	3.135
1491804	Carissa_Verkaik_##:##_SUB	3.188
2155693	Joe_Corvo_slap	2.9589999999999996
1446512	Dramatically_Different	2.093
81588	Miroslav_Satan	3.952
554979	Kitron	3.431
1731751	Networking_Adapter	3.009
1965438	SHL_Verify	2.787
144989	Collaborates	2.594
292786	K_Chandrasekhar_Rao	1.6640000000000001
1235660	Rajevic	0.966
2136119	Successor_Predecessor_Combined_Predecessor	3.112
149181	Princess_Patricia	5.325
1164459	Lasdon_Park	4.1819999999999995
694572	Aadhi	4.527
1657307	IDEXX_VetLab_R	2.244
1310235	WICU	4.295
1943246	RMT_WindConnect_R	1.5930000000000002
1531707	unabashed_polygamy	2.8169999999999997
1356234	Oliver_Gilvarry_head	2.525
1875131	unpaid_stint_clerking	1.4880000000000002
2151409	Anne_Tomtishen_college	4.457
390082	DUHS	4.25
1752547	Thangi	3.4130000000000003
648235	Atul_Shah	4.93
329886	gangbuster	2.4290000000000003
1870084	uncharacteristic_gambles	3.266
1284812	Latoya_Boyd	4.516
1930804	Staffline_Recruitment	2.863
1407547	Doug_Pharr_Resaca	4.022
855850	sulfur_hexafluoride_SF6	2.4659999999999997
149633	RISP	1.556
239419	Smuggled	4.934
1223659	Leslee_Fritz	3.5869999999999997
1426752	strengthens_SFX	0.98
789354	Anthony_Ruffo	1.187
2003449	Fisbeck_CEO	1.695
552351	Kasold_Drive	5.7139999999999995
1926960	Sum_mer	3.804
1608577	Immanuel_Reformed_Church	4.141
2109757	Laurence_Sombke	2.722
817459	MILWAUKEE_Milwaukee_Brewers	3.3489999999999998
1710442	Jessica_Ravitz_CNN	2.785
1376977	Dell_Latitude_ON	3.99
1113383	Anupama_Verma	3.346
1543984	Quadagno	3.282
1926332	Asher_Delmott	3.6630000000000003
1874308	neuropathic_pain_metabolic_diseases	2.463
1696484	Sonya_Gulati	1.943
2106372	'2_+2'	2.735
587182	Photocall	3.9130000000000003
4955	exception	0.598
1553512	LSA_CC	2.887
744770	Natipora	3.4939999999999998
1686190	Hossni	3.207
1800672	Jacqueline_Moudeina	1.895
1391806	Hernan_Crespo_Julio	2.783
609481	REMAND	1.122
1393066	Godiva_liqueur	4.226
1091977	multidrug_resistant_tuberculosis_MDR	2.352
1731688	Zamzamin_Ampatuan	1.263
621961	became_tabloid_fodder	3.179
1770836	Vordell_Walker_vs.	2.826
298441	walkable_communities	2.495
1456919	WEST_BROWARD	3.406
172829	Anita_Chang	3.862
1924848	defender_Vasilis_Torosidis	3.1839999999999997
1455674	Asa_Svensson	3.677
1870139	Franz_von_Suppé	2.6069999999999998
267819	inscribing	3.9789999999999996
54161	instigate	1.058
1189342	Expenses_Rental	2.29
775535	9V_battery	6.319
2140650	expansive_NOOK_Bookstore	2.113
814940	Ho_Pin	4.333
793424	Spalter	4.77
296337	Xinyi	6.18
127634	Gotovina	3.2439999999999998
983645	Arturo_Duran	3.4730000000000003
319132	President_Joao_Bernardo	4.034
1610618	defendant_Dr._Khristine	3.4730000000000003
1351045	Nasa_hacker	3.8
760836	raucous_chants	4.378
1572728	Essi_Avellan_editor	3.344
295216	Product_Placement	0.93
1377252	Sheriffs_Departments	3.63
131656	Lanni	3.215
234203	Hoback	2.552
1813531	Doğuş_Group	1.81
1129616	Electricity_Consumption	2.0069999999999997
1037771	Neurok_Optics_LLC	2.398
1489030	enraged_Borel	2.8810000000000002
1043490	Moftah	4.355
1745055	Duraliner	2.748
1865149	Dovre_caller_advised	4.408
1382270	#.#GHz_Processor	3.085
95106	TSG	4.343
2102714	Lost_Symbol_symbolist	3.056
1129052	Donetta_Davidson	3.465
226848	Pomroy	3.807
188394	Raising_Malawi	3.123
879994	nasa.gov	4.079
114256	Early_Childhood_Education	3.1310000000000002
2024407	Badri_Nath	3.424
1810389	Diversified_Financials_Conference	2.802
118448	egg_laying	4.933
1060856	ishtyle	3.154
1084530	Mitar	1.767
473506	Trethowan	5.636
1052661	Kissed_Girl_hitmaker	6.1129999999999995
1890806	Delvescovo_Calvo	3.207
1345645	Changkat_Jering_assemblyman	3.4530000000000003
1487871	Mark_Leathan	3.718
1789324	News1_television	0.924
833542	imprisoned_white_supremacist	4.9
509390	Lew_Sterrett_Justice	5.9110000000000005
769501	visit_www.amwater###.com	3.451
767635	Drexel_Burnham	3.492
1322204	Charlene_Teters	3.638
413263	Hepatic	2.017
1142698	midfielder_Aldo_Duscher	4.827
1212049	BELOW_DTN_COMMENTS	2.342
624081	DeTurk	4.59
899843	writer_Dorie_Turner	3.897
2093310	SIMON_PLUMB_North	3.793
1455137	Karim_Rahimi_Karzai	0.59
28480	handbags	7.462999999999999
1869134	relieve_muscle_spasms	3.162
828769	adaptive_rowing	4.207
891803	Huevos_Verdes	2.9130000000000003
1351404	Chief_Executive_Feike_Sijbesma	2.09
509831	Musadeq_Sadeq_AP	3.9810000000000003
497783	Ortiva	5.079
1010009	Maud_de_Boer	1.21
1497035	CSX_Railroad_crossing	4.353
377449	MUNICH_Thomson_Financial	2.15
900255	Oompa	5.518
1069479	Prosper_Marketplace	3.736
688291	Binzhou	3.3539999999999996
1509862	ridin_dirty	3.225
29096	Councillors	3.555
862522	wimpier	1.9180000000000001
2001497	brother_Nazir_Ahmedzay	2.983
1321046	Statute_§	1.916
768284	cocktailing	3.2769999999999997
1848156	Hoang_Manh	4.024
423524	Marco_Chown_Oved	5.505
1896686	floaty_frocks	2.7539999999999996
117089	conversed	1.7480000000000002
2145533	Wildland_CPR	4.0969999999999995
468665	iCopyright	3.9819999999999998
163099	Suniel_Shetty	3.8560000000000003
94645	Maus	2.14
747796	Fabian_Caballero	6.117000000000001
583364	LOS_ALAMITOS	5.044
587975	Chitina	5.502000000000001
1386330	Datin_Paduka_Seri_Rosmah	3.44
683730	Posma	5.917999999999999
1281417	Ms._O'Dea_Wyrick	1.9569999999999999
2073115	Vavrinek	4.189
611067	Nhon_Trach	2.299
256480	NEWBURGH	4.922
975962	Mahtomedi_Minn.	4.538
188387	ae	2.103
1721750	witty_comebacks	3.423
720512	Croatian_Karolina_Sprem	4.171
1482397	NATION_WIDE	2.307
335	must	0.555
1736488	Swampscott_Mass._Anything	2.1830000000000003
338701	Bridget_Sloan	5.861000000000001
1467955	pinch_hitter_extraordinaire	3.786
2128193	Orfordville_Wis.	3.8989999999999996
813964	HSMR	3.8139999999999996
761734	Nancye	5.57
841505	Penelopiad	4.401
37571	financings	1.663
1320770	Second_Straight_Shutout	2.6
896548	Check##	2.228
717984	confernece	3.148
1269562	Salah_Khalaf	2.086
1176686	Datsko	6.001
1661172	Maya_Buskila	4.508
1626973	bi_directional_hinge	3.168
1198601	CONGLETON	4.113
200517	oxidize	3.673
415585	Wiederholt	6.242999999999999
381853	Literate	1.2229999999999999
1588482	Pont_l'_Abbe	4.33
1666731	Global_BioIT_Alliance	2.826
630674	GBps	3.042
1783484	products_eg_SmartBeam	4.368
1815447	Violet_Blue_tinynibbles.com	2.772
946610	Vollet	2.431
1157678	Mixed_Fortunes	2.3080000000000003
786004	Zaramba	2.343
416916	UNIV	2.66
2026258	Roxann_Skelton	4.592
476412	Annette_Ziegler	2.8160000000000003
1801206	YOU_DOING	2.87
1803289	Non_Perf	3.262
1713708	Moses_Kafeero	3.7969999999999997
656687	Genito	4.921
90368	Suggesting	1.02
1148887	Foshan_Fengfu_Autoparts	5.974
1340760	Charlotte_Dellal	5.459
84599	unevenly	2.149
1820096	Norma_Comnick	2.718
900228	Rick_Bonnell_rbonnell@charlotteobserver.com	3.282
734585	LADSON_SC	6.5329999999999995
565354	plaints	1.141
1083834	Dust_Bruce_Springsteen	3.51
527734	MIPS##_R	2.358
1040658	Habitat_Stamp	2.807
875428	-------------------------------------------------_Income	2.166
11822	analog	3.9819999999999998
1042869	CSPO	1.146
1250015	KELLY_KEARSLEY	3.009
892537	Aderibigbe	2.755
2123871	Atria_Mall	3.451
338322	SAGEM	3.0439999999999996
2031061	Drummond_Libbey	4.317
340608	Paré	1.81
1024543	SILCRYST_TM	2.928
300449	SmithGroup	3.826
1215894	BEET	2.8310000000000004
484699	Bedford_Stuyvesant_section	6.053999999999999
263542	nickel_ore	6.725
5643	weaker	1.89
914470	Squaw_Valley_ski_resort	5.206
163644	AECO	3.0210000000000004
148965	RAG	3.315
1048833	Dr_Shahid_Masood	1.181
676512	seamy_underbelly	0.556
1944465	CHALFONT_ST_GILES	3.261
942053	Rc7	2.302
504697	Jeanne_Beker	4.254
518417	Gangsta_Grillz	4.898
162833	Finalizes	2.7089999999999996
388815	Clotilde	4.256
1536673	Miguel_Montero_flied	3.543
2126644	Ghassan_Tueini	3.467
761119	Commander_Bainimarama	1.689
255438	Diaghilev	3.196
2124241	Edward_Ehrlick	3.403
1093767	Rodner	0.879
1271093	NYSE_EDZ	3.2430000000000003
692398	Sonnemann	1.2329999999999999
1705470	Westfield_St_Lukes	4.414
140035	Lawsuit_Against	1.91
955788	----------------------------------------------------------_Consolidated	2.246
469314	Tungabhadra	2.7889999999999997
262567	Fabrik	5.945
315103	highweight	4.628
2117365	Ameris_Bancorp_Reports	2.997
1182766	di_Vaio	3.003
959924	Kitchen_Witches	4.906000000000001
579529	kore	5.391
619896	Tarasoff	2.7460000000000004
863327	Hailee_Steinfeld_True_Grit	3.19
1815768	contemplated_hereunder	1.925
1475964	NOT_VISIT	3.718
363341	Buddhist_nun	6.53
1420537	Kaonohi_Street	4.3469999999999995
87378	Azzam	2.977
1906107	morial	3.117
463941	Duques	1.758
1508966	Todd_Korish	4.513
384797	Jeff_Kenna	5.09
1935846	JAMES_YOUNG	1.452
593775	Development_Corporation_MSRDC	3.095
328682	alveoli	4.109
525093	Rubber_Stamp	3.287
1555449	Coast_Guard_Cutter_Decisive	3.898
1663051	investigational_antipsychotic	1.9909999999999999
854992	Jagadeesan	1.7269999999999999
2020111	Provides_Bi	2.4330000000000003
195644	Multilingual	1.371
1495165	protein_folding_misfolding	1.4369999999999998
2155422	Danie_Rossouw_Ruan_Pienaar	2.928
406143	Subrata_Roy	2.472
1511885	Gianfranco_Micciche	1.774
1260898	Roxanne_Bailin	3.384
1730086	Brad_Klapprott	3.832
1175243	Rajnish_Kumar	1.8780000000000001
234313	Making_Waves	2.6639999999999997
1251251	Spiroflow_Systems	2.659
63301	Nebraska_Omaha	2.82
2056396	Dmitri_Kirilov	2.93
501593	By_ADNAN_MALIK	3.761
1331024	Ismaïl	1.6
1062967	shoji_screens	6.026
2045061	Pawel_Dwulit_Canadian	3.653
221145	MN_Forward	3.2889999999999997
70583	L'_s	2.608
773597	De_los_Cobos	2.782
1288501	Honorary_Alumni	3.7560000000000002
1835936	Cognitive_Neuroimaging	3.5789999999999997
2145885	rights_watchdog_Rospotrebnadzor	3.5069999999999997
1349846	Demarlo_Belcher	3.7319999999999998
984757	Jeff_Burum	2.187
1905574	Strough_Middle	3.33
435448	welfarism	0.34600000000000003
1694611	Data_Ganj_Bakhsh_Hajveri	4.3469999999999995
1332988	Total_Consideration_payable	2.6180000000000003
1319050	cortical_circuits	1.391
948712	Peter_Spierig	2.832
985407	Thawadi	4.3
1195167	Linjeta_TM	1.025
2064376	Bonny_Gonyer	4.444
233441	CodeGear	4.484
1654524	Heather_Chadwell	3.8960000000000004
1527818	match_countryman_Pirmin	3.363
692821	Operation_Interdependence	5.757999999999999
2041338	Inc._BOT.N	2.923
633474	Anagnostopoulos	5.638999999999999
648598	Sotogrande_Spain	3.575
54587	Wilks	4.485
1946638	Julian_Guyer_AFP	2.1959999999999997
543077	eBird	5.138
1873924	Amapa_iron_ore	3.1710000000000003
936374	Bhu	3.222
942652	Takahama	5.327999999999999
1370570	persistent_fever_cough	3.45
926332	Outrank.com	4.664
495943	Perkey	5.684
1478139	sNDA_filing	1.633
1686289	Geoffrey_Pullum	2.7969999999999997
2105486	Pol_Pot_henchmen	2.5380000000000003
572004	Super_Sluggers	3.997
1400709	Brainstormer	2.4130000000000003
1866650	Barco_Nightingales_Foundation	2.969
1523488	firm_Cremades	3.6
1561072	Dewayne_Yarbrough	5.438
1042570	pale_lager	4.678
1308398	Northlands_Filly_Pace	4.102
1773387	Mohammed_Dahla	3.326
1136544	Wig_Wam	5.152
1334008	Alessandra_Sensini_ITA	4.856
1959919	Contagious_Joy	3.0989999999999998
415720	slowpoke	4.131
1981693	MapDotNet_Server	3.136
1644001	LoPresti_Speed	4.606
941696	tro_tro	4.516
1633997	Ada_Tseng	2.944
1351322	Poggensee	3.614
26319	Mauresmo	5.591
1128871	Mazda_Axela	3.603
1794939	Jihan_El_Midany	4.145
1828055	Azerbaijan_ah_zur	1.651
1375306	Sacred_Vase	4.624
939690	Pelzl	5.0569999999999995
754333	Hyten	4.26
709596	THURSDAY_DECEMBER	4.625
2168517	AdweekMedia_contributing_editor	2.9960000000000004
1795431	Glyndebourne_Touring_Opera	2.889
1236602	HATT	2.383
2069475	Greg_Miskiw	3.86
1887156	Zhejian_province	3.6719999999999997
157116	TCF_Financial	4.1160000000000005
183248	Chicagoist	4.202
1726850	Kutzky_Park	3.55
460518	Searchme	5.841
82608	Alastair_Campbell	3.253
524061	smallgoods	7.2010000000000005
269633	Erick_Stevens	4.791
1481518	Nihad_Abu	4.513
310962	Namor	4.026
1102196	TPDCo	3.4610000000000003
436718	Havoline	5.141
2084427	QuickCam_Fusion_webcam	2.952
1881901	Chang_Ik_sung	0.5
178909	Blears	3.819
141078	Sen_Constable	5.391
1341359	Bermuda_Sloop	2.702
1424305	Chaney_Brolin	4.045
1727354	BY_ENGELBRECHT_ITWEB_JUNIOR	3.63
678052	Julu	3.2769999999999997
1375908	newspaper_Abendzeitung	2.127
302423	Margelov	0.8440000000000001
832771	Fidacaro	1.127
36769	Balsillie	2.59
285039	Crawler	5.1739999999999995
1089005	critic_Dan_McTeague	3.19
1641332	redshirting_freshmen	1.26
1746244	creamy_puree	3.9130000000000003
1274432	Safety_CMRS	2.458
325316	@_dtt_net	4.115
948899	#,###,###_#,###,###_Advances	2.2359999999999998
845550	government_website_www.gov.cn	4.314
2150359	Yoram_Oron	1.21
117669	Lela	5.478
988523	Measor	5.678999999999999
1460838	Van_Quickenborne	3.6289999999999996
976379	gaping_jaws	6.7989999999999995
1084004	divorce_remarriage	1.025
1708697	Ken_Gladish	1.295
242466	Fabricio	3.8280000000000003
2119904	Signal_Transducers	2.4290000000000003
1867876	Ving_Rhames_Uma_Thurman	3.0389999999999997
400320	¢_kg_cwt	3.5439999999999996
1826391	Holly_McGeogh	4.077
1710328	Jorge_Camorlinga	3.233
1851336	Anna_Lejina	3.722
621307	darker_hue	3.241
1927049	Base_PTLB	1.87
390557	acted_unprofessionally	0.99
2034989	Tyler_Thielges	3.5180000000000002
1747058	SMK_Tengku	3.4
1668824	Picture_ARMEN_PP######	1.6640000000000001
1081691	probity_accountability	0.48
815032	wearing_wetsuits	4.711
240939	£_2billion	4.872
1676331	Stephen_Mimnaugh	1.9809999999999999
98014	GEMS	3.5589999999999997
959996	dismounted_patrols	3.576
346040	Dembo	1.919
358497	Evander_Sno	3.846
744728	Guasti	5.1
603101	Sterlite_Inds	2.6069999999999998
657262	Grich	4.422
417984	Dalsa	3.915
483673	emailing_arturc@att.net	2.186
1663522	darkly_erotic	1.2229999999999999
1006442	tackles_Ndamukong_Suh	2.9810000000000003
299362	bandying	2.508
897070	Hundreds_Flee	3.227
1998439	Professor_Richard_Layard	0.713
1483170	subsidiary_Premix_Manufacturing	3.6510000000000002
395139	bureaucratese	0.79
1611128	visit_www.scene7.com	2.326
1694166	Hisashi_Moriyama	3.6310000000000002
958219	HOW_CAN_YOU	2.5989999999999998
2160535	Bald_Eagle_Restoration	4.053999999999999
2129585	SMIL_Synchronized_Multimedia	2.3280000000000003
1943810	Andy_Kodera_senior	1.393
288695	Emphysema	3.846
841723	Honky_tonk	4.497
294472	Other_Communication_Disorders	2.722
1388987	Madelyn_Bankhead_Vieth	2.9930000000000003
1053065	Fannie_Mae_#-month/#-month	1.829
2069745	hander_Matt_Fairel	3.563
2063009	tantrum_prone	0.48700000000000004
1889017	Addl_DGP	2.903
1476812	SEGMENTED	2.853
1244103	Femi_Ajayi	1.8530000000000002
1949262	Sharqieh_described	2.785
426699	----------_--------------------_Total	1.871
983464	Official_Yearbook	2.8710000000000004
1195411	By_Thabile_Masuku	1.7109999999999999
2158633	Wilmington_Del._Barclaycard	3.627
1772634	COME_JOIN	3.363
230613	Angelique_Kidjo	4.6
991795	Powhattan	4.218
2086113	Little_Somethin	3.2039999999999997
927746	SIIA_CODiE_Awards	2.4619999999999997
645891	Paul_Marquart_DFL	1.954
1512347	OVER_YEAR	2.548
347850	1B_Mark_Teixeira	4.439
1594997	REMAINS_ON	3.138
904777	Wyneken	4.794
218436	Surigao_del_Norte	1.8
218364	Elmsford	3.049
728770	Sesto_Elemento	2.032
1616578	Katem	5.0760000000000005
254838	Deutschland_GmbH	3.0460000000000003
1281195	Shellan_Proden	5.596
1152837	Interred	3.241
1278064	analyst_Per_Lekander	2.406
1793452	NAY'_gin	3.353
1416920	exhaustively_explored	1.541
206537	noodle_soup	7.233
2057833	TomTom_NV_TomTom	1.975
261867	Azlan_Shah_Cup	5.681
1479937	Officer_Joerg_Spiekerkoetter	1.746
606854	Franchoek	3.782
359892	Khurai	2.375
532032	AmeriVest	3.236
842235	EXPLANATION_OF_THE	2.977
2002283	Gueu	1.084
1089997	odubtaig	3.2439999999999998
708795	Philip_Van_Cleave	1.953
1200646	skateboarding_inline_skating	3.303
46495	candidature	1.285
1137395	Onzima	2.327
1331269	Société_du_parc	2.799
937148	QuantumFilm	3.926
2100263	Pappy_Smokehouse	3.594
793431	feebler	1.033
20003	DEP	3.7760000000000002
1986474	Paige_Sickmiller	3.33
465679	looser_fitting	5.433
2012427	JUNIOR_MISS	3.64
720143	TTAC	1.275
110683	ZURICH_Switzerland	5.24
467890	cornerback_Keiwan_Ratliff	3.7
448748	osteopontin	1.905
174997	Kiessling	3.2260000000000004
599092	www.fticonsulting.com	3.8339999999999996
805571	Yorongar	4.742
315866	RF_CMOS	1.27
1960379	Rick_Rothacker_Charlotte_Observer	1.3840000000000001
519676	Lashay	4.7330000000000005
1309425	Burkhimer	2.41
1688289	global_posture_muting	2.767
971023	Mann_Bracken	1.871
1642185	vaccines_gastroenterology	3.603
1801909	TOLAMBA_TM	2.0469999999999997
536618	IN_CALIFORNIA	2.266
317178	Ivoirian	0.892
1727676	Dr_Shahrad_Taheri	3.554
1961641	Ebony_Experiment	3.234
185062	Simone_Perrotta	4.782
505131	SEAFOOD	6.351
1579594	star_Gloria_Trevi	5.562
1462986	Guy_Ritchie_gangster	3.2710000000000004
1572418	Marie_Michèle_Gagnon	3.3510000000000004
898072	KVVU_TV	4.757
2102075	Droite	2.517
1114425	sayng	1.097
1806008	vClient	3.1189999999999998
1315446	Immerse_Yourself	3.853
194582	James_Kirtley	4.586
451249	Stephen_Twigg	3.447
460041	Itinerant	3.281
160112	Catawba_Valley	4.8919999999999995
1448950	Reggie_Stiteler	3.0610000000000004
989413	Stokies	3.86
34277	RAID	3.641
1784826	Ballet_Russe_disbanded	3.642
1680033	James_Socas	2.127
1592993	WHAT_WERE_YOUR_THOUGHTS	3.4989999999999997
1799490	Gerald_Plessner	3.55
72811	Grand_Slam_tournaments	4.618
1589879	Caisse_d'_Epargne's_Alejandro	3.071
774539	Other_Income_Deductions	1.2409999999999999
1885470	Pyxis_Engineering	2.3569999999999998
1300404	Ginoo	3.818
1588941	Xenia_Twp	4.0
1298633	VYOG	2.089
51840	wideouts	4.865
1903526	Deirdre_Roney	1.655
1184306	Taylon	3.451
823600	Solaro	1.463
816207	FinCor	1.05
1002318	BETH_N.	3.287
1130107	neatly_trimmed_hair	6.031000000000001
1546951	retiring_DiFranco	3.719
1321589	Hooter_Girls	4.173
509652	beaux_arts	5.832999999999999
2103133	jaundiced_imagination	3.07
1971145	Villeta_T_Sandstone	2.8510000000000004
484536	SERGEANT	4.083
476251	peanut_butter_cookie	6.888
1798116	serpents_hissed	3.227
678459	chanteuses	2.971
1045078	compaines	3.7030000000000003
1097993	gambas	5.1579999999999995
2074786	Eusebio_Tanco	1.722
1579835	Bausparkasse	3.345
707447	Hamim	2.7460000000000004
1675341	Shataya	3.908
658741	Wretches	3.9789999999999996
318656	Snitker	5.522
1730857	Knife_Sharpener	3.7539999999999996
776922	FRONT_ROYAL_Va.	5.968999999999999
1089368	Bedin	2.463
1009051	leggy_blond	4.341
138230	uninsurable	0.9279999999999999
471807	NON_INTEREST_INCOME	1.6119999999999999
611730	Berz	1.306
1337451	MK_Yuri	1.7409999999999999
1100162	shooter_Steven_Kazmierczak	5.247000000000001
64309	Koda	4.312
23271	Councilor	2.8689999999999998
761106	Apple_Store_www.apple.com	3.636
613508	NYSE_RNR	0.977
1486806	Linquest	3.196
697502	Greenlife	4.205
1917025	Azerbaijan_Vasili_Istratov	2.6639999999999997
792437	Benjamin_Kayser	3.714
1502045	Fabritz	2.5789999999999997
696755	ibm.com	4.863
1610457	greased_lightening	3.7939999999999996
82486	reentry	2.989
1186606	pakhawaj	2.7960000000000003
372209	Automotive_Aftermarket_Industry	4.0969999999999995
489852	ProjectManager.com	5.861000000000001
786618	Illick	3.6510000000000002
1292390	named_Jackie_Lambchops	3.425
741791	knife_wielding_assailant	6.745
2095748	Mr._Renyi_Hou	1.8880000000000001
1928633	Heiner_Dreismann	1.864
101955	shackle	6.569
404806	Zhenhua	5.9079999999999995
987922	Col._Georg	1.4909999999999999
1863592	Antoine_Andraos	3.677
862412	Sugumaran	4.059
131196	BLOOD	4.223
1434233	Julie_Garwood_Ballantine	3.103
1863469	Bacillus_Calmette_Guérin_BCG	2.504
95869	Deepwater_Horizon_drilling	2.3569999999999998
1377965	MIDX	1.815
601509	Chucking	5.325
1851640	dose_titrated	2.131
1608903	Sippie	4.354
1275814	Gardeau	3.897
1250248	Polish_refiner_PKN	4.046
1204673	Dungavel_detention_center	5.727
358729	WHALE	5.4110000000000005
1710876	WITH_WHOM	3.0639999999999996
1649416	Gad_Lerner	3.7030000000000003
1690845	unpatched_Internet_Explorer	3.278
70172	Roles	2.95
2086828	Snyderman_Works	3.3139999999999996
488023	Baltic_Sea_Region	1.9
398336	BestFares.com	5.47
604449	Jumbolair	4.888
625642	chai_latte	6.42
1747763	Assessed_valuations	3.207
2047281	LEHMQ_Quote_Chart	1.732
1207227	GFP_gene	5.31
1551116	Scoop_DeVille	3.6260000000000003
1308413	installiert	2.842
762928	Cask_Marque	3.855
1827029	Dyring	2.82
1911219	Pallavi_Jain	1.771
1081517	e_vite	4.788
557762	Hohler	3.5669999999999997
167908	______	5.27
1046062	Soharabuddin	2.755
202915	Leunen	4.207
110079	LaBrie	3.534
733060	memorialise	0.8909999999999999
1322187	Chothani	3.6189999999999998
1600167	Neonatal_Resuscitation	2.037
1723549	N'hamp	3.3089999999999997
1085583	CAUSE_FOR	3.362
14620	Tier	2.418
793394	Poisons_Information	3.278
2021249	CPCNet_Hong_Kong	3.5789999999999997
137015	unwed	2.662
1112781	Multisectoral	1.275
1818691	Eaubonne_north	2.665
1704269	Main_Eventer	3.5860000000000003
99138	vegetable_gardens	7.138999999999999
1699948	NMX.N_Quote_Profile_Research	2.142
279486	ABN_AMRO_AAH.AS_Quote	3.845
1580641	L._Savner	1.5290000000000001
1428988	fiddler_Eileen_Ivers	4.419
718271	oth_er	1.443
1319753	Arnold_Bangerter	4.474
1253520	MOBD	2.971
1489722	RPC_Remote_Procedure	1.912
99342	Bell_Mobility	3.187
134795	Filey	5.03
1410169	Inc._Nasdaq_RNAI	1.896
772195	overfamiliar	0.9520000000000001
807855	Toyota_Entune	5.551
43505	Cornerback	5.914
1454907	COFFS_Coast	4.3260000000000005
133577	companiesandmarkets.com_adds	3.7460000000000004
1381860	Stomach_ulcers	3.015
1703699	Zubin_Dubash	1.288
1815979	Amre_Mousa	1.5119999999999998
846871	wide_receiver_Dexter_McCluster	3.927
2162871	Bratseth	2.682
1189274	earth_caste_creed	3.1639999999999997
1060195	prandial_insulin	1.7919999999999998
756088	Micro_Sprints	4.806
1568261	HECLA	3.1839999999999997
1349235	manipulated_menthol	4.409
1832451	Marissa_Fajt	3.156
1025512	Charlie_Sheen_Cher	1.249
929835	Siggs	5.876
390259	Bainwol	1.4669999999999999
1533429	Yolanda_Kondonassis	4.119
1340246	Orton_Malborne_Peterborough	4.23
785796	Dorothy_Lightbourne	1.288
1718356	AgriBEE_fund	1.9069999999999998
154277	leaked_cables	3.915
579064	worlders	3.34
1623375	Web_designer_Qanta	3.1460000000000004
1902704	Dutchman_Derksen	3.862
1984829	semi_arid_climates	2.142
1336728	Allayaud	3.654
1250858	KC_Grupp	3.404
1729653	Dianne_Panarelli_Miller	3.522
598	defense	3.5269999999999997
615991	Unique_Selling	0.951
1621872	.##_Weighted_Avg	3.4
455241	RCMP_Corporal	4.526
2153677	Ljubljana_Maribor	1.8780000000000001
1796203	Ishares_Russell	3.15
1355376	Ntobela	2.517
1618730	lateral_cartilage	4.652
1312883	Hurricane_Flossie_roared	4.266
204796	Come_Away	1.85
930494	KEN_JOHNSON	3.3280000000000003
370067	Bowry	2.379
1409337	Justice_Amit_Talukdar	3.4339999999999997
283597	Alcatel_Alenia_Space	3.64
1600629	baths_saunas	3.9389999999999996
895509	Kapita	1.0270000000000001
469714	WANTED_Technologies	2.7889999999999997
1197177	FundWorks	3.225
1974484	Cyriac_Roeding_co	3.4730000000000003
242139	BUDDING	5.857
927770	Perrigo_PRGO	4.331
514131	buzzed_overhead	4.695
1628193	Omar_Khadr_listens	2.925
906675	Sean_Kosofsky	1.761
2135994	stations_Alexander_Verkhovsky	3.6639999999999997
1192059	Caifornia	2.694
1578605	Plausawa_Valley	3.647
1885782	WiMAX_Ecosystem	1.584
444886	RichRelevance	4.961
2089290	Kevin_Costner_Wyatt_Earp	2.494
635522	Santell	3.048
